author_id,author_language,author_source_id,author_display_name,author_canonical_name,author_agent_kind,author_historicity_status,author_period,author_date_range,author_region,author_cultural_context,author_bio,author_prominence_score,author_prominence_tier,author_confidence,author_notes,author_generator_models,author_generator_run_id,work_count,word_count,representative_titles
tlg0662,grc,tlg0662,Comica Adespota ((Cgfpr)),Comica Adespota,anonymous_label,not_applicable,Classical/Hellenistic,5th-3rd cent. BCE,Greek world,Greek comedy,"A corpus of anonymous comic fragments from Greek New, Middle, and Old Comedy, including spurious, dubia, and Byzantine lexicographic excerpts.",55,common,high,'Adespota' indicates anonymous comic fragments; the label stands in for the author slot. Cgfpr= Comicorum Graecorum Fragmenta (Poetae Comici Graeci).,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,9,10526,"Adespota novae comoediae | Dubia | Excerpta, florilegia et sententiae | Adespota veteris comoediae | Λέξεις κωμικαί | Argumenta metrica | Adespota Doriensium comoediae | Argumenta comica"
tlg0602,grc,tlg0602,Comica Adespota ((Fcg)),Comica Adespota,anonymous_label,not_applicable,Classical to Hellenistic,5th–3rd c. BCE,Greece,Greek Comedy,"A collection of anonymous comic fragments (adespota) from ancient Greek comedy, attributed to no known author. These fragments represent lost plays from the comic tradition.",25,specialist,high,Explicitly anonymous heading; works are unattributed comic fragments.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,2340,Fragmenta comicorum anonymorum | Fragmenta
tlg0659,grc,tlg0659,Comica Adespota ((Suppl. Com.)),Comica Adespota,anonymous_label,not_applicable,Classical / Hellenistic,5th–3rd c. BCE,Greek world,Greek comedy,"A collection of anonymous or unattributed fragments of ancient Greek comedy, spanning Old, Middle, and New Comedy. The fragments include dubious and possibly Doric pieces.",55,common,high,The heading 'Comica Adespota' is a standard corpus label for anonymous comic fragments. It does not represent a single author.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,5,2807,Adespota novae comoediae | Adespota veteris comoediae | Fragmenta incertae comoediae | Adespota dubia | Fragmentum incerti poetae Dorici
tlg4175,grc,tlg4175,Commentaria In Dionysii Thracis Artem Grammaticam,Commentaria In Dionysii Thracis Artem Grammaticam,work_title,not_applicable,Byzantine,5th–14th c. CE,Byzantine Empire,Greek grammatical tradition,"A collective corpus of Byzantine scholia and commentaries on Dionysius Thrax's <i>Art of Grammar</i>. The entries comprise excerpts and compilations by various authors including Choeroboscus, Heliodorus, Melampus, and others.",78,major,high,"The display name is a descriptive title, not a personal author. Multiple manuscripts and redactions are gathered under this heading.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,7,216960,"Scholia Vaticana (partim excerpta ex Georgio Choerobosco, Georgio quodam, Porphyrio, Melampode, Stephano, Diomede | Scholia Marciana (partim excerpta ex Heliodoro, Tryphone, Diomede, Stephano, Georgio Choerobosco, Gregorio Corint | Scholia Londinensia (partim excerpta ex Heliodoro) | Commentarius (sub auctore Melampode vel Diomede) | Commentarius (sub auctore Heliodoro) | Commentariolus Byzantinus | Prolegomena Vossiana"
tlg5000,grc,tlg5000,Concilia Oecumenica,Ecumenical Councils,collective,not_applicable,Late Antiquity / Early Byzantine,5th–6th century CE,"Eastern Roman Empire (Ephesus, Chalcedon, Constantinople, Jerusalem)","Ecclesiastical councils: proceedings, canons, and doctrinal decrees in Greek","A corpus of documents from ecumenical councils of the early Church, including the Councils of Ephesus (431), Chalcedon (451), and synods in Constantinople and Jerusalem (536).",75,canonical,high,"Corporate authorship: the proceedings and decrees are produced collectively by the councils, not by an individual. Confidence is high for the corpus as a whole.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,4,604844,Concilium universale Ephesenum anno 431 | Concilium universale Chalcedonense anno 451 | Synodus Constantinopolitana et Hierosolymitana anno 536
tlg1285,grc,tlg1285,Conon,Conon,person,historical,Hellenistic / Roman Imperial,1st century BCE–1st century CE,Greece (possibly Rhodes or Athens),Hellenistic Greek / Roman period,"Conon is a Greek mythographer and writer, known for a collection of stories (Narratives) that survive in summary form. He compiled legendary and historical accounts from earlier sources, providing a valuable source for lost Hellenistic literature.",18,specialist,medium,The identification with Conon the mythographer is typical but not without uncertainty; only fragments of his work survive.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,201,Fragmenta
tlg3074,grc,tlg3074,Constantinus,Constantinus,person,historical,Middle Byzantine,c. 10th–11th cent. CE,Constantinople,Byzantine chronicle and biography,Constantinus is the name associated with two Byzantine works: a Chronicle (Compendium chronicum) and a biography of the poet Oppian (Vita Oppiani). The identity of the author remains uncertain.,40,specialist,medium,The name 'Constantinus' may refer to more than one author; attribution of the Vita Oppiani is debated.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,43696,Compendium chronicum | Vita Oppiani
tlg3023,grc,tlg3023,Constantinus VII Porphyrogenitus,Constantine VII Porphyrogennetos,person,historical,Byzantine,905–959 CE,Constantinople,Byzantine imperial scholarship and encyclopedism,"Constantine VII Porphyrogennetos was a Byzantine emperor (r. 913–959) and a prolific patron of learning. He oversaw the compilation of major historical and administrative encyclopedias, including De administrando imperio, De cerimoniis, and historical excerpts, which preserve invaluable ancient sources.",90,canonical,high,"Source (TLG 3023) lists 13 works (792,264 words). The emperor's personal authorship is debated; the works are associated with his court circle. The classification 'historical' is secure.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,13,792264,De virtutibus et vitiis | De legationibus | De sententiis | De cerimoniis aulae Byzantinae (lib. 1.1-92) | De cerimoniis aulae Byzantinae (lib. 1.84-2.56) | De insidiis | De administrando imperio | De strategematibus (olim sub auctore Herone Byzantio)
tlg2894,grc,tlg2894,Constitutiones Apostolorum,Constitutiones Apostolorum,work_title,not_applicable,late antique,ca. 375–400 CE,Syria / Antioch,Early Christian canonical-ecclesiastical tradition,"The Apostolic Constitutions is a late‑fourth‑century Christian collection of church orders, blending earlier Didascalia and Didache material into a comprehensive manual on liturgy, morals, and canon law. Though traditionally ascribed to the Apostles, it is now regarded as a compilation likely made by a Syrian compiler, possibly associated with Arian circles.",65,common,high,"The author entry 'Constitutiones Apostolorum' is a work title occupying the author slot in TLG; the text itself is a compilation, not an individual author. Treated as a work‑title entry.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,69444,Constitutiones apostolorum (fort. compilatore Juliano Ariano)
tlg0271,grc,tlg0271,Conventus Avium,Conventus Avium,work_title,not_applicable,Hellenistic/Roman,,Egypt?,Greek literary or paraliterary tradition,"A fragmentary text preserved on papyrus, the Conventus Avium (Assembly of Birds) is a brief work of unknown authorship, possibly a parody or fable.",5,obscure,low,The entry represents a text title used as a placeholder for an unknown author; the fragment is a single papyrus.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,26,Fragmentum (P. Cairo inv. 67860)
tlg0294,grc,tlg0294,Corinna,Corinna,person,historical,Classical,5th century BCE,Boeotia,Ancient Greek lyric poetry,"Corinna was a Boeotian lyric poetess of the 5th century BCE, traditionally associated with Tanagra and linked to Pindar. Her surviving fragments depict a focus on local Boeotian myths and a distinctly female perspective. While her historicity is debated in some sources, the culture of attribution is consistently to an identifiable female poet. The single work comprising fragments is the only extant witness to her oeuvre.",65,common,high,"Standard TLG identifier; the biographical tradition is ancient, giving high confidence in her historicity despite sparse surviving text.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,1306,Fragmenta
tlg0697,grc,tlg0697,Cornelius,Cornelius,person,uncertain,uncertain (possibly Hellenistic or Roman),unknown,unknown (Greek East or Rome),Greek literary or philosophical tradition,"Cornelius is a Greek author known from a single collection of fragments. His identity and period are obscure; the Latin name suggests a possible Roman origin or context, but the works are in Greek.",15,obscure,low,The name 'Cornelius' is common in Roman contexts; the attribution to a Greek author may be a later identification. Fragments are poorly contextualized.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,12608,Fragmenta
tlg1286,grc,tlg1286,Corpus Hermeticum,Corpus Hermeticum,collective,not_applicable,2nd–3rd century AD,c. 100–300 AD,Egypt (Alexandria),Greco-Egyptian (Hermetic),"The Corpus Hermeticum is a collection of philosophical and theological Greek writings attributed to Hermes Trismegistus, produced by a school or community in Roman Egypt.",80,canonical,high,The label 'Corpus Hermeticum' denotes the collective work of a Hermetic tradition; individual authors are unknown.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,21,38465,"Fragmenta | Κλείς | Poimandres | Νοῦς πρὸς Ἑρμῆν | Περὶ νοῦ κοινοῦ πρὸς Τάτ | Πρὸς τὸν υἱὸν Τὰτ ἐν ὄρει λόγος ἀπόκρυφος, περὶ | Fragmenta varia (verba Graeca solum) | Περὶ τῆς ὑπὸ τοῦ πάθους τοῦ σώματος ἐμποδιζομένης"
tlg4330,grc,tlg4330,Cosmas,Cosmas Hieromonachus,person,historical,late Byzantine,ca. 1200–1300 CE,Byzantine Empire,Byzantine alchemical and monastic tradition,"Cosmas, a hieromonk (monastic priest) active in the late Byzantine period, is known for a single extant work interpreting the art of gold‑making (chrysopoeia). His commentary reflects the intersection of monastic learning with the esoteric alchemical tradition inherited from late antiquity.",10,obscure,medium,"The entry 'Cosmas' is an obscure Byzantine alchemical author; biographical details are minimal and the work survives only in limited manuscript tradition. Attached to a single, short text.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,1121,Ἑρμηνεία τῆς ἐπιστήμης τῆς χρυσοποιίας ἱερομονάχου τοῦ Κοσμᾶ
tlg4061,grc,tlg4061,Cosmas Indicopleustes,Cosmas Indicopleustes,person,historical,Byzantine,6th century CE,"Alexandria, Egypt / Red Sea region",Greek (Christian/Byzantine),"Cosmas Indicopleustes (India-voyager) was a 6th-century merchant, later a monk, who authored the 'Christian Topography', a work that argued against a spherical Earth and described his travels.",65,major,high,"Identifier 'tlg4061' is for Cosmas Indicopleustes. The name is a personal name, though 'Indicopleustes' is a descriptive epithet meaning 'India-voyager'.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,88341,Topographia Christiana
tlg1287,grc,tlg1287,Crantor,Crantor,person,historical,Hellenistic,c. 335–275 BCE,Soli / Athens,Greek philosophy (Academic),"Crantor of Soli was a Greek philosopher of the Old Academy, known for his commentary on Plato's Timaeus and for works on ethics. Only fragments of his writings survive.",40,major,high,Historical figure; works are fragmentary but well-attributed.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,1654,Fragmenta | Fragmenta et titulus
tlg1288,grc,tlg1288,Craterus,Craterus,person,historical,Classical/Hellenistic,4th–3rd cent. BCE,Macedonia/Greece,"Greek historiography, antiquarian","A Macedonian historian active in the early Hellenistic period, Craterus compiled collections of decrees and historical documents. His fragments are preserved through later citation.",15,specialist,medium,Fragmentary corpus; known primarily through quotations by later historians such as Plutarch and Athenaeus.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,1038,Fragmenta
tlg0433,grc,tlg0433,Crates (Comic.),Crates,person,historical,classical,c. 520-420 BCE,Athens,Ancient Greek comedy,"An early Athenian comic playwright, active in the 5th century BCE, known for pioneering elements of social satire in Old Comedy.",60,major,high,Distinguished from the philosopher Crates by the parenthetical 'Comic.'; fragments survive.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,5,884,Fragmenta | Fragmentum
