work_id,language,title,author,author_id,source_id,cts_work_urn,work_kind,parent_work_id,start_citation,end_citation,word_count,word_count_method,source_metadata_summary,classification_discovery_group_id,classification_discovery_tags,classification_global_popularity_score,classification_global_popularity_tier,classification_group_popularity_score,classification_group_popularity_tier,classification_category,classification_period,classification_date_range,classification_authorship_status,classification_popularity_score,classification_popularity_tier,classification_scope,classification_scope_popularity_score,classification_scope_popularity_tier,classification_confidence,classification_notes,classification_generator_models,classification_generator_run_id
langnet:reader:phi:lat0474.060,lat,Arati Phaenomena,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.060,urn:cts:latinLit:phi0474.phi060,work,,,,3547,whitespace_tokens,,astronomy,,60,common,65,major,Astronomical Text,Late Republic,,single_attributed,60,common,Latin Science and Natural History,65,major,high,"Cicero's Arati Phaenomena, a translation of Aratus' astronomical poem, is important for the reception of Hellenistic science in Latin. It also influenced later Latin astronomical poetry.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.071,lat,Arati Prognostica,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.071,urn:cts:latinLit:phi0474.phi071,work,,,,170,whitespace_tokens,,poetry,didactic|poetry|astronomy,30,specialist,30,specialist,Poetry,Late Republic,c. 1st century BC,single_attributed,30,specialist,Other Latin Literature,30,specialist,high,"Cicero's Arati Prognostica, a translation of Aratus' weather signs, combining poetry and astronomy.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.039,lat,Brutus,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.039,urn:cts:latinLit:phi0474.phi039,work,,,,25836,whitespace_tokens,,rhetoric,rhetoric|history,75,major,80,major,Rhetoric,Late Republic,,single_attributed,75,major,Latin Rhetoric,80,major,high,"Cicero's Brutus is a dialogue on the history of Roman oratory, surveying notable speakers from the early Republic to Cicero's own time. It is a key work for the study of Roman rhetoric and literary history.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.051,lat,Cato Maior de Senectute,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.051,urn:cts:latinLit:phi0474.phi051,work,,,,8647,whitespace_tokens,,philosophy,,82,major,85,major,Philosophy,Late Republic,,single_attributed,82,major,Other Latin Literature,85,major,high,"Cicero's Cato Maior de Senectute is a philosophical dialogue on old age, written in 44 BCE. It is a key work of Latin philosophical literature, demonstrating Cicero's adaptation of Greek themes and his rhetorical skill. The work is widely read in Latin curricula.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.063,lat,Commentarii Causarum,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.063,urn:cts:latinLit:phi0474.phi063,work,,,,61,whitespace_tokens,,rhetoric,rhetoric,15,specialist,25,specialist,Rhetoric,Late Republic,,single_attributed,15,specialist,Latin Rhetoric,25,specialist,medium,"Commentarii Causarum by Cicero, known only from fragments, likely dealt with legal cases. It is of specialist interest within Cicero's rhetorical and legal corpus.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.053,lat,De Divinatione,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.053,urn:cts:latinLit:phi0474.phi053,work,,,,28675,whitespace_tokens,,philosophy,philosophy|religion,70,major,80,major,Philosophy,Late Republic,,single_attributed,70,major,Latin Philosophy,80,major,high,"Cicero's 'De Divinatione' is a major philosophical dialogue on the nature of prophecy and divination. It is a key text for understanding Roman religious thought and Stoic epistemology, widely read by scholars of ancient philosophy.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.020,lat,De Domo Sua,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.020,urn:cts:latinLit:phi0474.phi020,work,,,,15517,whitespace_tokens,"perseus_subject=Speeches, addresses, etc., Latin; perseus_author=Cicero, Marcus Tullius; perseus_editor=Peterson, William; perseus_year_published=1909 | 1911; perseus_language=Latin",rhetoric,oratory|rhetoric,80,major,85,canonical,Rhetoric,Late Republic,1st century BCE,single_attributed,80,major,Latin Rhetoric,85,canonical,high,"Cicero's defense speech De Domo Sua, delivered after his return from exile. It is a rhetorical masterpiece, combining legal argument with political invective and personal narrative.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.054,lat,De Fato,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.054,urn:cts:latinLit:phi0474.phi054,work,,,,5279,whitespace_tokens,,philosophy,philosophy,85,major,75,major,Philosophy,Late Republic,1st century BCE,single_attributed,85,major,Latin Philosophy,75,major,high,"Cicero's 'De Fato' is a philosophical dialogue on the problem of fate and free will, reflecting Stoic and Academic debates. Written in 44 BCE, it is part of Cicero's series of philosophical works and remains a key text for Roman Stoicism.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.048,lat,De Finibus,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.048,urn:cts:latinLit:phi0474.phi048,work,,,,49268,whitespace_tokens,,philosophy,philosophy|ethics,90,canonical,92,canonical,Philosophy,Late Republic,45 BCE,single_attributed,90,canonical,Other Latin Literature,92,canonical,high,"Cicero's De Finibus Bonorum et Malorum is a philosophical dialogue on the nature of the highest good and the ultimate end of human action, systematically presenting and critiquing Epicurean, Stoic, and Academic views. It is a central text for understanding Hellenistic ethics and Roman philosophical literature.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.021,lat,De Haruspicum Responso,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.021,urn:cts:latinLit:phi0474.phi021,work,,,,7767,whitespace_tokens,"perseus_subject=Speeches, addresses, etc., Latin; perseus_author=Cicero, Marcus Tullius; perseus_editor=Peterson, William; perseus_year_published=1909 | 1911; perseus_language=Latin",rhetoric,rhetoric|speech,65,common,70,major,Rhetoric,Late Republic,c. 56 BCE,single_attributed,65,common,Latin Rhetoric,70,major,high,"Cicero's 'De Haruspicum Responso' is a speech delivered in the Senate concerning a response from the haruspices. It is a common work within the Ciceronian corpus, studied for its political and religious context.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.036,lat,De Inventione,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.036,urn:cts:latinLit:phi0474.phi036,work,,,,33618,whitespace_tokens,,rhetoric,,75,major,80,major,Rhetoric,Late Republic,c. 88 BCE,single_attributed,75,major,Latin Rhetoric,80,major,high,"Cicero's De Inventione is an early and influential treatise on rhetoric, composed while he was still a young man. It systematically discusses the invention of arguments for speeches, drawing on earlier Greek rhetorical theory. The work remains a key source for understanding Roman rhetorical education and practice, and is widely studied.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.067,lat,De Iure Civ. in Artem Redig.,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.067,urn:cts:latinLit:phi0474.phi067,work,,,,24,whitespace_tokens,,law,,5,obscure,5,obscure,Fragmentary Text,Late Republic,c. 50-40 BCE,single_attributed,5,obscure,Latin Law,5,obscure,medium,"A fragmentary work by Cicero, De Iure Civ. in Artem Redig. (On the Civil Law Systematized), represented by only 24 words. This is a minimal remnant of Cicero's attempt to systematize Roman civil law. The text is obscure and studied only by the most specialized scholars of Roman legal history and Ciceronian fragments.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.011,lat,De Lege Agraria,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.011,urn:cts:latinLit:phi0474.phi011,work,,,,14585,whitespace_tokens,"perseus_subject=Speeches, addresses, etc., Latin; perseus_author=Cicero, Marcus Tullius; perseus_editor=Clark, Albert Curtis; perseus_year_published=1909; perseus_language=Latin",rhetoric,speech|rhetoric,95,canonical,95,canonical,Rhetoric,Late Republic,63 BCE,single_attributed,95,canonical,Latin Rhetoric,95,canonical,high,"Cicero's De Lege Agraria comprises four speeches delivered in 63 BCE against the agrarian reform bill of the tribune P. Servilius Rullus. These orations are a key example of Cicero's political rhetoric and his defense of the established order, widely studied for their argumentative strategy and style.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.044,lat,De Legibus,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.044,urn:cts:latinLit:phi0474.phi044,work,,,,19950,whitespace_tokens,,philosophy,philosophy|law,85,major,90,canonical,Philosophy,Late Republic,1st century BCE,single_attributed,85,major,Other Latin Literature,90,canonical,high,"Cicero's De Legibus is a philosophical dialogue on the ideal laws and natural law, complementing his De Re Publica and influential in legal theory.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.050,lat,De Natura Deorum,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.050,urn:cts:latinLit:phi0474.phi050,work,,,,37286,whitespace_tokens,,philosophy,,88,major,90,canonical,Philosophy,Late Republic,,single_attributed,88,major,Other Latin Literature,90,canonical,high,Cicero's De Natura Deorum is a key philosophical dialogue on theology.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.055,lat,De Officiis,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.055,urn:cts:latinLit:phi0474.phi055,work,,,,35901,whitespace_tokens,,ethics,ethics|philosophy,90,canonical,95,canonical,Ethics,Late Republic,1st century BCE,single_attributed,90,canonical,Other Latin Literature,95,canonical,high,"Cicero's De Officiis is a foundational work of Stoic ethics, addressing moral duties and practical conduct, influencing Western moral philosophy profoundly.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.041,lat,De Optimo Genere Oratorum,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.041,urn:cts:latinLit:phi0474.phi041,work,,,,1623,whitespace_tokens,,rhetoric,rhetoric,50,common,55,common,Rhetoric,Late Republic,c. 46 BCE,single_attributed,50,common,Latin Rhetoric,55,common,high,"Cicero's 'De Optimo Genere Oratorum' is a short rhetorical treatise on the ideal orator. It is a common work within the Ciceronian corpus, studied for its contribution to rhetorical theory.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.037,lat,De Oratore,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.037,urn:cts:latinLit:phi0474.phi037,work,,,,63344,whitespace_tokens,,rhetoric,rhetoric,90,canonical,90,canonical,Rhetoric,Late Republic,,single_attributed,90,canonical,Latin Rhetoric,90,canonical,high,"Cicero's De Oratore is a foundational dialogue on rhetoric, set in 91 BC. It is a central text of Latin prose and rhetorical theory, widely studied for its stylistic excellence and philosophical depth. As a canonical work, it is essential reading in classics and rhetoric curricula.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.038,lat,De Partitione Oratoria,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.038,urn:cts:latinLit:phi0474.phi038,work,,,,10121,whitespace_tokens,,rhetoric,rhetoric,75,major,80,major,Rhetoric,Late Republic,c. 46–44 BCE,single_attributed,75,major,Latin Rhetoric,80,major,high,"Cicero's De Partitione Oratoria, a dialogue on the divisions of rhetoric. This work systematically outlines the components of oratorical theory and practice.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.025,lat,De Provinciis Consularibus,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.025,urn:cts:latinLit:phi0474.phi025,work,,,,5252,whitespace_tokens,"perseus_subject=Speeches, addresses, etc., Latin; perseus_author=Cicero, Marcus Tullius; perseus_editor=Peterson, William; perseus_year_published=1909 | 1911; perseus_language=Latin",rhetoric,speech,70,major,75,major,Rhetoric,Late Republic,,single_attributed,70,major,Latin Rhetoric,75,major,high,Cicero's speech De Provinciis Consularibus argues for the assignment of provinces to the consuls of 56 BC. It is a key example of his oratory and provides insight into late Republican political maneuvering.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.043,lat,De Republica,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.043,urn:cts:latinLit:phi0474.phi043,work,,,,23132,whitespace_tokens,,philosophy,philosophy,90,canonical,92,canonical,Philosophy,Late Republic,,single_attributed,90,canonical,Latin Philosophy,92,canonical,high,"Cicero's De Republica is a Platonic dialogue on the ideal state, surviving in fragments and excerpts. It is a cornerstone of Roman political thought.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.057,lat,Epistulae ad Atticum,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.057,urn:cts:latinLit:phi0474.phi057,work,,,,130679,whitespace_tokens,"perseus_subject=Speeches, addresses, etc., Latin; perseus_author=Cicero, Marcus Tullius; perseus_editor=Johnston, Harold Whetstone; perseus_year_published=1910; perseus_language=Latin",letter,letter,90,canonical,95,canonical,Letter,Late Republic,,single_attributed,90,canonical,Other Latin Literature,95,canonical,high,"Cicero's letters to Atticus are a monumental corpus of personal and political correspondence from the Late Republic. They are indispensable for understanding Roman history, politics, and Cicero's private thoughts.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.059,lat,Epistulae ad Brutum,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.059,urn:cts:latinLit:phi0474.phi059,work,,,,9789,whitespace_tokens,,letter,,75,major,80,canonical,Letter,Late Republic,,single_attributed,75,major,Latin Letters,80,canonical,high,"Cicero's Epistulae ad Brutum are a collection of letters to and from Marcus Junius Brutus, offering key insight into late Republican politics and Cicero's personal relationships. They are major sources for the period.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0474.056,lat,Epistulae ad Familiares,Marcus Tullius Cicero,urn:cts:latinLit:phi0474,lat0474.056,urn:cts:latinLit:phi0474.phi056,work,,,,119606,whitespace_tokens,"perseus_subject=Speeches, addresses, etc., Latin; perseus_author=Cicero, Marcus Tullius; perseus_editor=Johnston, Harold Whetstone; perseus_year_published=1910; perseus_language=Latin",letter,rhetoric,80,major,75,major,Letter,Late Republic,,single_attributed,80,major,Other Latin Literature,75,major,high,"Cicero's Epistulae ad Familiares is a collection of personal and political letters, offering invaluable insight into late Republican Roman society, politics, and rhetoric. These letters are a cornerstone for understanding Cicero's relationships and the turbulent events of his time.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
