work_id,language,title,author,author_id,source_id,cts_work_urn,work_kind,parent_work_id,start_citation,end_citation,word_count,word_count_method,source_metadata_summary,classification_discovery_group_id,classification_discovery_tags,classification_global_popularity_score,classification_global_popularity_tier,classification_group_popularity_score,classification_group_popularity_tier,classification_category,classification_period,classification_date_range,classification_authorship_status,classification_popularity_score,classification_popularity_tier,classification_scope,classification_scope_popularity_score,classification_scope_popularity_tier,classification_confidence,classification_notes,classification_generator_models,classification_generator_run_id
langnet:reader:sanskrit_texts:GRETIL_sa_mokSopAya,san,Mokṣopāya,Unknown,,GRETIL_sa_mokSopAya,,work,,,,350267,whitespace_tokens,,philosophy,vedanta|yoga,55,common,40,common,Philosophy,Early Medieval,900–1100,single_attributed,55,common,Other Sanskrit Literature,40,common,high,"The Mokṣopāya is a large philosophical work that expounds Advaita Vedānta through a series of stories, dialogues, and instructions. It is a foundational text of the philosophical current later known as the Yoga Vāsiṣṭha. It teaches that liberation is achieved through knowledge and the dissolution of the mind's conditioning. The work is widely studied for its literary and philosophical breadth.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_161,san,Mugdhāvabodhinī,Unknown,,dcs_161,,work,,,,19595,whitespace_tokens,dcs_scope_hint=Ayurveda; dcs_subject=Rasashastra; dcs_time_slot=late; dcs_author=Caturbhuja Miśra; dcs_completed=false,medicine,rasashastra|ayurveda,6,obscure,12,specialist,Medical Text,Early Modern,c. 1600–1800 CE,traditional,6,obscure,Ayurveda,12,specialist,medium,"The Mugdhāvabodhinī by Caturbhuja Miśra is a commentary or digest on rasashastra, likely from the later tradition of iatrochemical medicine. Its low word count and specialized audience mark it as obscure within the Sanskrit scientific corpus.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_441,san,Mukundamālā,Unknown,,dcs_441,,work,,,,493,whitespace_tokens,dcs_scope_hint=Sanskrit Kavya; dcs_subject=Kavya; dcs_time_slot=medieval; dcs_author=Kulaśekhara; dcs_completed=false,hymn,stotra|bhakti,70,major,75,major,Hymn,Medieval,,single_attributed,70,major,Stotra,75,major,high,"Mukundamālā is a celebrated Vaishnava stotra by the Āḻvār saint Kulaśekhara, comprising 40 verses in praise of Lord Kṛṣṇa. It is widely recited in devotional circles and is counted among the Divya Prabandham in the Sri Vaishnava tradition.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_458,san,Muṇḍakopaniṣad,Unknown,,dcs_458,,work,,,,2550,whitespace_tokens,dcs_scope_hint=Vedic Texts; dcs_subject=Upanishad; dcs_time_slot=early; dcs_completed=false,religion,vedic|upanishad,60,common,75,major,Upanishad,Vedic,c. 600–300 BCE,traditional,60,common,Vedic Texts,75,major,high,"The Muṇḍakopaniṣad is one of the principal or 'major' Upaniṣads, forming part of the Atharvavedic tradition and expounding the metaphysics of Brahman and Ātman through the distinctive imagery of the 'two birds' and the 'bow and arrow'. Its teaching on the hierarchy of knowledge—from lower ritual sciences to the higher knowledge of the imperishable—makes it a foundational text for Vedānta philosophy. Within the global Sanskrit corpus, the Muṇḍaka holds a common popularity tier, as it is widely cited in introductory Indian philosophy courses and Vedantic exegesis, though its readership is still narrower than the broadest popular works (epics, Bhagavadgītā).",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_mAlinIvijayottaratantra,san,Mālinīvijayottaratantra,Unknown,,corpus_sa_mAlinIvijayottaratantra,,work,,,,19565,whitespace_tokens,,religion,tantra|shaiva,22,specialist,35,specialist,Tantra,Early Medieval,c. 800–1100 CE,traditional,22,specialist,Śaiva Tantra,35,specialist,medium,"The Mālinīvijayottaratantra is a key Śaiva Tantra of the Trika lineage, closely associated with the Mālinī series. It presents recognition (pratyabhijñā) philosophy, ritual, and mantric yoga. As a foundational tantric scripture for the nondual Kashmirian Śaiva tradition, it is a common text within the Śaiva Tantra scope. However, its global popularity across the Sanskrit corpus is specialist, given the esoteric and technical nature of the material.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_mAlinIvijayottaratantra,san,Mālinīvijayottaratantra,Unknown,,GRETIL_sa_mAlinIvijayottaratantra,,work,,,,20224,whitespace_tokens,,religion,tantra|shaiva,30,specialist,45,common,Religious Text,Medieval,c. 800–1000 CE,traditional,30,specialist,Śaiva Tantra,45,common,high,"The Mālinīvijayottaratantra is an important Śaiva Tantra text, belonging to the Trika or Kashmir Śaiva tradition. It is a foundational scripture for the system of the 'Mālinī' goddess and is frequently cited by Abhinavagupta. The text is of common interest within the field of Śaiva Tantric studies. Its length (20224 words) is substantial for a Tantric scripture.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:translation_M_nGS-mt,san,MānGS-mt,Unknown,,translation_M_nGS-mt,,work,,,,27561,whitespace_tokens,,ritual,vedic|veda,15,specialist,30,specialist,Ritual,Vedic,,anonymous,15,specialist,Other Sanskrit Literature,30,specialist,medium,"The MānGS-mt is a modern critical edition of the Mānava Gṛhyasūtra (ca. 27,561 tokens), a Vedic domestic ritual text belonging to the Maitrāyaṇīya branch. It is a specialist resource for Vedic ritual studies.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_361,san,Mānavagṛhyasūtra,Unknown,,dcs_361,,work,,,,8034,whitespace_tokens,dcs_scope_hint=Vedic Ritual and Exegesis; dcs_subject=Grhyasutra; dcs_time_slot=early; dcs_completed=false,ritual,vedic|veda,15,specialist,30,specialist,Ritual,Vedic,,anonymous,15,specialist,Other Sanskrit Literature,30,specialist,medium,The Mānavagṛhyasūtra (ca. 8034 tokens) is a Vedic domestic ritual text belonging to the Mānava school of the Black Yajurveda. It is a specialist source for the study of gṛhya rites and Vedic domestic practices.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_M_nGS,san,Mānavagṛhyasūtra,Unknown,,corpus_M_nGS,,work,,,,7981,whitespace_tokens,,ritual,vedic|ritual,30,specialist,40,specialist,Technical Treatise,Vedic,c. 800–500 BCE,traditional,30,specialist,Vedic Ritual and Exegesis,40,specialist,high,"The Mānavagṛhyasūtra is a manual of domestic rituals (gr̥hya) attributed to the Mānavā school of the Yajurveda. It prescribes rites for household life, including marriage, birth, and ancestral offerings, and is an important source for the study of Vedic domestic religion.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:Grhya_texts_M_nGS,san,Mānavagṛhyasūtra,Unknown,,Grhya_texts_M_nGS,,work,,,,7374,whitespace_tokens,,ritual,grhyasutra|kalpa,25,specialist,45,common,Technical Treatise,Classical,c. 5th–2nd century BCE,traditional,25,specialist,Vedic Ritual and Exegesis,45,common,high,"The Mānavagṛhyasūtra is a domestic ritual text belonging to the Mānava school of the Yajurveda. It provides rules for household ceremonies such as marriage, initiation, and funerals. As a specialized ritual sutra, it is of specialist interest within the broader Sanskrit corpus but a common reference among scholars of Vedic ritual and Kalpasūtra literature.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_M_n_S,san,Mānavaśrautasūtra,Unknown,,corpus_M_n_S,,work,,,,64837,whitespace_tokens,,ritual,vedic|kalpa|shrautasutra,30,specialist,75,major,Vedic Text,Vedic,,traditional,30,specialist,Vedic Ritual and Exegesis,75,major,high,"The Mānavaśrautasūtra is a foundational text of the Mānava school of the Yajurveda, detailing the public sacrifice (śrauta) ritual. As a Vedic ritual manual, it is indispensable for the study of ancient Indian sacrificial practice, though its readership is largely confined to specialists in Vedic studies and Indology.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:Srauta_texts_M_n_S,san,Mānavaśrautasūtra,Unknown,,Srauta_texts_M_n_S,,work,,,,60129,whitespace_tokens,,ritual,shrautasutra|kalpa|vedic,25,specialist,60,common,Technical Treatise,Vedic,c. 800–500 BCE,traditional,25,specialist,Vedic Ritual and Exegesis,60,common,high,"The Mānavaśrautasūtra is a ritual manual belonging to the Maitrāyaṇīya recension of the Yajurveda. It details the procedures for public Vedic sacrifices (śrauta rites) and is one of the earlier surviving śrautasūtras. As a technical text composed in sūtra style, it is essential for understanding the development of Vedic ritual exegesis and the broader kalpa tradition. Its coverage includes the full range of fire sacrifices and soma offerings, making it a key witness to the ritual practices of its school.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:translation_M_n_S-mt,san,MānŚS-mt,Unknown,,translation_M_n_S-mt,,work,,,,138273,whitespace_tokens,,history,kalpa|shrautasutra|vedic,20,specialist,35,specialist,Religious Text,Epic,c. 800–400 BCE,traditional,20,specialist,Vedic Texts,35,specialist,medium,"The MānŚS-mt is a Śrautasūtra text belonging to the Mānava school of the Yajurveda, presented in a modern translation (mt). This 138,273-word text provides a detailed prescription for Vedic public sacrifices. It is a substantial resource for specialists in Vedic ritual studies, comparative religion, and ancient Indian history. The large word count suggests an exhaustive treatment of the ritual system.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_mArkaNDeyapurANa1-93,san,Mārkaṇḍeyapurāṇa,Unknown,,GRETIL_sa_mArkaNDeyapurANa1-93,,work,,,,62300,whitespace_tokens,,narrative,purana|itihasa,50,common,60,common,Narrative Prose,Early Medieval,,traditional,50,common,Purana,60,common,high,"The Mārkaṇḍeyapurāṇa is one of the eighteen major Purāṇas, notable for its inclusion of the Devī Māhātmya, a foundational text of the Śākta tradition. The work covers cosmogony, mythology, and devotion. It is widely read in Hindu studies and religious studies, occupying a common position in the broader Sanskrit narrative corpus.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_13,san,Mātṛkābhedatantra,Unknown,,dcs_13,,work,,,,6058,whitespace_tokens,dcs_subject=Tantra; dcs_time_slot=medieval; dcs_completed=false,religion,tantra|shaiva,20,specialist,40,specialist,Religion,Medieval,,anonymous,20,specialist,Śaiva Tantra,40,specialist,high,"The Mātṛkābhedatantra is a Śākta or Śaiva Tantra dealing with the goddess Mātṛkā. It expounds on mantras, ritual worship, and yogic practices, representative of medieval Tantric traditions.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_572,san,Mīmāṃsāsūtrabhāṣya,Unknown,,dcs_572,,work,,,,12327,whitespace_tokens,dcs_time_slot=classical; dcs_author=Śabara; dcs_completed=false,philosophy,mimamsa,30,specialist,45,common,Philosophy,Classical,,single_attributed,30,specialist,Other Sanskrit Literature,45,common,medium,"The Mīmāṃsāsūtrabhāṣya attributed to Śabara (ca. 12,327 tokens) is a foundational commentary on the Mīmāṃsā Sūtras of Jaimini, establishing the hermeneutics of Vedic ritual exegesis. It is a core text in Pūrva Mīmāṃsā philosophy, read by specialists in Indian hermeneutics.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_26,san,Mṛgendratantra,Unknown,,dcs_26,,work,,,,2080,whitespace_tokens,dcs_subject=Tantra; dcs_time_slot=medieval; dcs_completed=false,religion,tantra|shaiva,20,specialist,25,specialist,Religious Text,Medieval,,traditional,20,specialist,Other Sanskrit Literature,25,specialist,medium,"Mṛgendratantra is a medieval Śaiva Tantra text, part of the Śaiva Siddhānta tradition. It deals with ritual, theology, and yoga, and is an important source for the study of Tantric Śaivism.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_27,san,Mṛgendraṭīkā,Unknown,,dcs_27,,work,,,,13531,whitespace_tokens,dcs_subject=Tantra; dcs_time_slot=medieval; dcs_author=Nārāyaṇakaṇṭha; dcs_completed=false,commentary,tantra|shaiva|bhashya,20,specialist,25,specialist,Commentary,Medieval,,single_attributed,20,specialist,Sanskrit Commentary,25,specialist,high,"Mṛgendraṭīkā is a commentary by Nārāyaṇakaṇṭha on the Mṛgendratantra, a Śaiva Siddhānta text. It is an important exegetical work for understanding the tantric doctrine and ritual.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_455,san,Narasiṃhapurāṇa,Unknown,,dcs_455,,work,,,,398,whitespace_tokens,dcs_scope_hint=Purana; dcs_subject=Purana; dcs_time_slot=classical; dcs_completed=false,religion,purana,15,specialist,25,specialist,Other,Classical,c. 4th–8th century CE,traditional,15,specialist,Purana,25,specialist,medium,"The Narasiṃhapurāṇa is an upapurāṇa dedicated to the Narasiṃha (man-lion) incarnation of Viṣṇu. Though categorized under the Purana tradition, the extant version in the DCS corpus is relatively short (398 tokens), possibly representing a fragment or extract. Its content focuses on the mythology and cult of Narasiṃha, making it a specialized source for the study of Vaishnava avatar traditions and regional purāṇic literature.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_narasiMhapurANa,san,Narasiṃhapurāṇa,Unknown,,corpus_sa_narasiMhapurANa,,work,,,,52010,whitespace_tokens,,epic,purana|vedanta,50,common,55,common,Epic,Medieval,c. 500–800 CE,traditional,50,common,Purana,55,common,high,"The Narasiṃhapurāṇa is a 52,010-word Upapurāṇa (minor Purāṇa) dedicated primarily to the Narasiṃha (man-lion) avatāra of Viṣṇu. It incorporates mythological narratives, cosmogony, pilgrimage sites, and devotional instruction. It is an important text within the broader Purāṇic tradition, consulted for its sectarian and regional traditions.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_narasiMhapurANa,san,Narasiṃhapurāṇa,Unknown,,GRETIL_sa_narasiMhapurANa,,work,,,,55469,whitespace_tokens,,religion,purana|itihasa,35,specialist,40,common,Religious Text,Medieval,c. 6th–12th c. CE,traditional,35,specialist,Purana,40,common,high,"The Narasiṃhapurāṇa is a major Upapurāṇa (minor Purāṇa) dedicated to the Narasiṃha (man-lion) incarnation of Viṣṇu. It is a substantial text of over 55,000 words, containing mythological narratives, hymns, and didactic material. While it is an important text within the Purāṇic tradition and for Vaiṣṇava theology, its popularity within the broader Sanskrit corpus is moderate—it is read primarily by specialists in Purāṇic studies and Hindu theology rather than by a general audience.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_dcs:dcs_430,san,Narmamālā,Unknown,,dcs_430,,work,,,,3106,whitespace_tokens,dcs_scope_hint=Sanskrit Narrative Literature; dcs_subject=Katha; dcs_time_slot=medieval; dcs_author=Kṣemendra; dcs_completed=false,narrative,kavya|narrative,15,specialist,20,specialist,Poetry,Medieval,c. 1000–1100 CE,single_attributed,15,specialist,Sanskrit Narrative Literature,20,specialist,high,"Kṣemendra's Narmamālā (Garland of Jests) is a satirical narrative poem by the 11th-century Kashmiri poet Kṣemendra. This work (3,106 words) is a collection of humorous and often critical stories about social types. While Kṣemendra is a well-known author, this particular work is less prominent than his major narrative cycles, placing it in the specialist tier. Within the narrative discovery group, it is a minor but characteristic example of Sanskrit social satire.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
